ANO;MES;CODIGO_RNT;COD_MUN;COD_DPTO;ESTADO_RNT;RAZON_SOCIAL_ESTABLECIMIENTO;DEPARTAMENTO;MUNICIPIO;CATEGORIA;SUB_CATEGORIA;NUM_EMP;HABITACIONES;CAMAS
2024;4;23198;50568;50;ACTIVO;HOTEL VILLA DEL PALMAR;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;21;34
2024;3;23418;50001;50;ACTIVO;HOTEL AY MI LLANURA;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;12;15
2024;3;23447;50001;50;ACTIVO;HOTEL CAMPESTRE Y FINCA LOS CHIGUIROS;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;14;50
2024;2;23557;50006;50;ACTIVO;HOTEL PARAISO LLANERO;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;11;15
2024;3;23651;50568;50;ACTIVO;HOTEL GANADERO DE GAITAN;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;34;34
2024;2;23809;50001;50;ACTIVO;FINCA CAMPESTRE PORVENIR;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;15;15
2024;1;23810;50568;50;ACTIVO;ARA HOTEL;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;20;24
2024;4;23913;50350;50;ACTIVO;CASA HOTEL REAL VS;META;LA MACARENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;49;84
2024;3;24055;50001;50;ACTIVO;HOTEL HIPNOS;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;28;38
2024;1;24079;50568;50;ACTIVO;HOTEL LOS EJECUTIVOS DEL LLANO;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;9;9
2024;3;24098;50001;50;ACTIVO;HACIENDA GUALANDAY;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;8;16
2024;1;24163;50001;50;ACTIVO;FINCA EL DESCANSO LLANERO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOSTAL;1;45;25
2024;2;24218;50568;50;ACTIVO;HOTEL LUXOR PLAZA;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;34;42
2024;4;24225;50001;50;ACTIVO;T & A TRANSPORTES INTERNOS AEREOS;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;4;0;0
2024;2;24263;50006;50;ACTIVO;HOTEL MAPORAL;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;3;28;31
2024;2;24518;50568;50;ACTIVO;HOTEL PRIMAVERA Y SOL;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;17;17
2024;4;24653;50573;50;ACTIVO;PALMA REAL HOTEL & SUITE;META;PUERTO LOPEZ;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;4;36;52
2024;2;24754;50577;50;ACTIVO;HOTEL EL OASIS DEL ARIARI;META;PUERTO LLERAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;2;8;10
2024;2;24980;50573;50;ACTIVO;HOTEL Y RESTAURANTE LA HERRADURA;META;PUERTO LOPEZ;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;38;50
2024;2;25000;50001;50;ACTIVO;VIAJES CIRCULAR SAS;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;2;25048;50350;50;ACTIVO;HOTEL MARIANA M;META;LA MACARENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;1;8;16
2024;2;25077;50573;50;ACTIVO;CENTRO VACACIONAL YURIMENA;META;PUERTO LOPEZ;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;CENTRO VACACIONAL;0;32;134
2024;4;25622;50006;50;ACTIVO;HOTEL EL CASTILLO IMPERIAL;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;8;10
2024;2;25707;50001;50;ACTIVO;HOTEL EMBAJADOR AM;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;12;12
2024;3;25751;50001;50;ACTIVO;HOTEL ITALIA CO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;32;34
2024;2;25810;50006;50;ACTIVO;HOTEL MARGARITAS ACACIAS;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;30;36
2024;2;26065;50226;50;ACTIVO;HOTEL SAN JACINTO CUMARAL;META;CUMARAL;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;24;24
2024;2;26127;50001;50;ACTIVO;HOTEL ORQUIDEA REAL VILLAVICENCIO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;22;26
2024;2;26171;50606;50;ACTIVO;HOTEL CASA SAN MIGUEL;META;RESTREPO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;6;9
2024;3;26289;50606;50;ACTIVO;AGROTURISMO LOS NARANJITOS;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;4;17
2024;1;26363;50318;50;ACTIVO;HOTEL CASA GRANDE GUAMAL;META;GUAMAL;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;17;24
2024;3;26405;50001;50;ACTIVO;HOTEL AMADEUS;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;15;17
2024;3;26426;50313;50;ACTIVO;HOTEL HCM;META;GRANADA (META);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;10;67;73
2024;1;26532;50568;50;ACTIVO;LA POSADA DE XAVY;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;13;19
2024;2;26760;50110;50;ACTIVO;HOSPEDAJE A Y M;META;BARRANCA DE UPIA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;18;18
2024;2;26985;50001;50;ACTIVO;BRIZANTHA HOTEL CAMPESTRE;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;13;33
2024;4;26994;50568;50;ACTIVO;HOSPEDAJE SOL DE HORIENTE;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;14;14
2024;3;27139;50124;50;ACTIVO;HOTEL BRISAS DEL META;META;CABUYARO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;16;24
2024;3;27293;50001;50;ACTIVO;NIREL VIAJES Y TURISMO;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;27325;50313;50;ACTIVO;HOTEL CENTRAL DEL ARIARI;META;GRANADA (META);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;15;20
2024;2;27341;50313;50;ACTIVO;AGENCIA DE VIAJES Y TURISMO ARIATOURS;META;GRANADA (META);AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;2;27381;50568;50;ACTIVO;HOTEL MALECON PARAISO NATURAL;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;20;23
2024;3;27434;50001;50;ACTIVO;HOTEL EL LLANERAZO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;14;14
2024;2;27552;50001;50;ACTIVO;FINCA TURISTICA SANTA LUCIA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;1;18
2024;4;27553;50001;50;ACTIVO;HOTEL CAMPESTRE LLANO DORADO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;11;25
2024;3;27751;50006;50;ACTIVO;HOTEL MIRAFLORES ACACIAS;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;25;30
2024;3;27811;50150;50;ACTIVO;OL CASTILLA HOTEL;META;CASTILLA LA NUEVA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;44;78
2024;4;27920;50001;50;ACTIVO;HOTEL NAJJEZ;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;17;26
2024;3;27921;50001;50;ACTIVO;GHL GRAND VILLAVICENCIO HOTEL Y CENTRO DE CONVENCIONES;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;83;136;213
2024;3;28079;50001;50;ACTIVO;HOTEL Y HOSPEDAJE ARIES;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;10;14
2024;4;28433;50568;50;ACTIVO;MAY BLUE SUIT HOTEL;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;17;21
2024;1;29076;50350;50;ACTIVO;CENTRO VACACIONAL PUNTO VERDE;META;LA MACARENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;CENTRO VACACIONAL;0;22;55
2024;3;29161;50001;50;ACTIVO;HOTEL CINARUCO  SAS;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;3;8;27
2024;2;29698;50001;50;ACTIVO;COLOMBIA  EXTREMO;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;4;29808;50318;50;ACTIVO;HOTEL REAL CARACOLI;META;GUAMAL;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;10;12
2024;3;30141;50110;50;ACTIVO;HOTEL UPIA;META;BARRANCA DE UPIA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;12;14
2024;3;30179;50006;50;ACTIVO;GUAYURIBA CABAÑAS & TURISMO;META;ACACIAS;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;1;7;20
2024;4;30181;50001;50;ACTIVO;HOTEL LA 34;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;2;17;19
2024;2;30227;50001;50;ACTIVO;CASA BAQUERO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;9;22
2024;2;30643;50001;50;ACTIVO;HOTEL VIA PRINCIPAL I;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;20;24
2024;2;30645;50001;50;ACTIVO;POTRILLOS HOTEL L H;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;18;25
2024;2;30699;50689;50;ACTIVO;HOTEL HAWAY DE SAN MARTIN;META;SAN MARTIN;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;18;21
2024;2;30954;50573;50;ACTIVO;HOTEL BAHIA CADI;META;PUERTO LOPEZ;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;20;27
2024;2;31165;50006;50;ACTIVO;RISELY HOTEL;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;30;32
2024;2;31190;50573;50;ACTIVO;HOSPEDAJE EL CAPORAL;META;PUERTO LOPEZ;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;9;15
2024;3;31226;50001;50;ACTIVO;EMPRESA DE TRANSPORTE DE SERVICIO ESPECIAL Y ESCOLAR ESCOTURS;META;VILLAVICENCIO;EMPRESAS DE TRANSPORTE TERRESTRE AUTOMOTOR;TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL;1;0;0
2024;3;31437;50001;50;ACTIVO;AURA MARIA HOTEL LLANO LINDO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;9;11
2024;2;31693;50001;50;ACTIVO;HOTEL CAMPESTRE DURANTA;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;25;55
2024;3;31700;50606;50;ACTIVO;HOTEL DAVID COLONIAL;META;RESTREPO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;5;7
2024;1;31711;50001;50;ACTIVO;HOTEL EL ALCARAVAN REAL;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;18;18
2024;2;31714;50573;50;ACTIVO;HOTEL REAL KATERIN;META;PUERTO LOPEZ;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;25;33
2024;2;31786;50001;50;ACTIVO;HOSPEDAJE J Y K;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;APARTAHOTEL;0;14;13
2024;2;31796;50573;50;ACTIVO;PARQUEADERO LOS PINGOS;META;PUERTO LOPEZ;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;41;53
2024;3;31914;50001;50;ACTIVO;FLOR MARIA CASTRO PADILLA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;7;15
2024;2;31916;50350;50;ACTIVO;CRISTALES MACARENA AGENCIA DE VIAJES Y TURISMO;META;LA MACARENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;31928;50001;50;ACTIVO;HOTEL GRAMALOTE;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;1;23;36
2024;2;31999;50318;50;ACTIVO;HOTEL ARIS RESORT;META;GUAMAL;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;19;19
2024;3;32049;50350;50;ACTIVO;LUDIVIA  SANTOS LIZCANO;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;2;32054;50350;50;ACTIVO;WILDER DUVAN VARILA ALFONSO;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;4;32055;50350;50;ACTIVO;ERIKA JOHANNA MORALES VELASQUEZ;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;2;32056;50350;50;ACTIVO;CLAUDIA  QUIROGA LAGOS;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;2;32059;50350;50;ACTIVO;JESSICA PAOLA OLIVEROS PLAZAS;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;2;32061;50350;50;ACTIVO;JESSICA ALEXANDRA LOPEZ SILVA;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;4;32068;50001;50;ACTIVO;HOTEL CAPRI PLAZA;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;40;55
2024;3;32161;50001;50;ACTIVO;OPERADORA TURISTICA DEL ORIENTE;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;32188;50001;50;ACTIVO;HOTEL EL CONDE;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;12;12
2024;2;32200;50001;50;ACTIVO;CASA CAMPESTRE FINCA EL DIAMANTE;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;4;20
2024;1;32221;50606;50;ACTIVO;HOTEL CAMPESTRE KAMELOT COLONIAL;META;RESTREPO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;1;7;12
2024;2;32243;50001;50;ACTIVO;TERRAZA INN HOTEL;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;30;45
2024;2;32299;50150;50;ACTIVO;EL RECUERDO 7.5;META;CASTILLA LA NUEVA;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;10;11
2024;4;32363;50001;50;ACTIVO;CONFORT PLAZA HOTEL;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;25;25
2024;2;32460;50110;50;ACTIVO;HOTEL DORADO DEL UPIA;META;BARRANCA DE UPIA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;9;10
2024;1;32518;50680;50;ACTIVO;HOTEL LA POSADA SAN CARLOS DE GUAROA;META;SAN CARLOS GUAROA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;14;21
2024;1;32587;50568;50;ACTIVO;HOTEL ALEJANDRA DE PUERTO GAITAN;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;22;23
2024;1;32598;50001;50;ACTIVO;HOTEL CAMPESTRE LA HERRADURA CALL;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;1;20;85
2024;2;32633;50318;50;ACTIVO;HOTEL REINA VICTORIA;META;GUAMAL;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;4;21;36
2024;4;32652;50568;50;ACTIVO;HOTEL MY LORENA;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;58;58
2024;2;32740;50577;50;ACTIVO;HOTEL MARIA LUISA;META;PUERTO LLERAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;16;17
2024;2;32741;50577;50;ACTIVO;HOTEL LOS ANDES DE PUERTO LLERAS;META;PUERTO LLERAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;16;24
2024;3;32746;50318;50;ACTIVO;FINCA AGROTURISTICA EL ENCANTO;META;GUAMAL;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;18;18
2024;4;32788;50568;50;ACTIVO;HOTEL ALMIRANTE PPLAZA;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;23;25
2024;2;32985;50223;50;ACTIVO;HOTEL CASABLANCA CUBARRAL;META;CUBARRAL;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;16;16
2024;1;32996;50313;50;ACTIVO;HOTEL Y ASADERO LLANO LINDO;META;GRANADA (META);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;24;31
2024;1;33128;50001;50;ACTIVO;CABAÑAS VILLA VALENTINA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;15;30
2024;4;33153;50568;50;ACTIVO;HOTEL LAURA V;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;8;9
2024;2;33225;50001;50;ACTIVO;HOTEL VIA PRINCIPAL II;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;19;23
2024;2;33316;50313;50;ACTIVO;VIAJES LLANO TOUR;META;GRANADA (META);AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;33381;50689;50;ACTIVO;BICI TOUR;META;SAN MARTIN;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;33655;50606;50;ACTIVO;AGENCIA DE VIAJES Y EVENTOS M.T.O  TERRITORIO LA VORAGINE LLANO Y SELVA;META;RESTREPO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;4;33702;50683;50;ACTIVO;GÜEJAR TRAVEL;META;SAN JUAN DE ARAMA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;4;33727;50006;50;ACTIVO;HAMACAS HOTEL;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;14;16
2024;3;33813;50350;50;ACTIVO;JORLEY ESTHER FARIDE GONZALEZ REYES;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;1;0;0
2024;4;33837;50689;50;ACTIVO;HOTEL EL ESTERO;META;SAN MARTIN;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;2;15;40
2024;2;33841;50689;50;ACTIVO;HOSPEDAJE FAMILIAR TAYRONA;META;SAN MARTIN;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;23;25
2024;3;33845;50689;50;ACTIVO;HOSPEDAJE EL PORTAL;META;SAN MARTIN;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;APARTAHOTEL;0;19;24
2024;4;33861;50573;50;ACTIVO;HOSPEDAJE JAM DEL LLANO;META;PUERTO LOPEZ;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;APARTAHOTEL;0;21;25
2024;3;33929;50124;50;ACTIVO;HOTEL SOFIA REAL  CENTRO;META;CABUYARO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;23;25
2024;4;33988;50573;50;ACTIVO;HOTEL ZENIT DE COLOMBIA;META;PUERTO LOPEZ;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;20;20
2024;1;34210;50001;50;ACTIVO;HOTEL KIRPAS;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;24;28
2024;2;34225;50350;50;ACTIVO;FRANCY PAOLA LESMES REYES;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;2;34255;50006;50;ACTIVO;HOTEL LA RIVIERA 1;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;16;19
2024;3;34276;50001;50;ACTIVO;MIRADOR TURISTICO DON YO;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;10;14
2024;2;34277;50110;50;ACTIVO;HOTEL CAMINO REAL BARRANCA DE UPIA;META;BARRANCA DE UPIA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;14;14
2024;4;34309;50006;50;ACTIVO;HOTEL MAR VERDE ACACIAS;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;30;38
2024;4;34310;50006;50;ACTIVO;CASA MUNAR HOTEL;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;16;29
2024;4;34390;50001;50;ACTIVO;FINCA AGROTURISTICA VILLA CAROLA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;4;10
2024;3;34392;50287;50;ACTIVO;HOTEL VILLAMAYOR;META;FUENTE DE ORO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;20;29
2024;2;34648;50001;50;ACTIVO;HOTEL VIMAR FB;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;7;20
2024;3;34859;50001;50;ACTIVO;HOTEL FLOR DE LUNA;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;12;15
2024;3;34918;50006;50;ACTIVO;HOTEL LILIANA SRR;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;12;12
2024;2;34922;50226;50;ACTIVO;FINCA LA FRAGUA;META;CUMARAL;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);2;6;24
2024;3;34953;50606;50;ACTIVO;LA COSMOPOLITANA AGROECOLOGICA;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);8;11;44
2024;3;34960;50001;50;ACTIVO;HOTEL CAMINO GANADERO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;12;14
2024;4;34969;50568;50;ACTIVO;TRANSPORTES ARIMENA PUERTO GAITAN;META;PUERTO GAITAN (MANACACIAS);EMPRESAS DE TRANSPORTE TERRESTRE AUTOMOTOR;TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL;0;0;0
2024;4;35072;50001;50;ACTIVO;AVIANLINE;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;1;0;0
2024;4;35437;50223;50;ACTIVO;TRAVESIA AVENTURA CUBARRAL;META;CUBARRAL;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;35543;50001;50;ACTIVO;FINCA AGROTURISTICA NAKUA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;8;20
2024;3;35597;50689;50;ACTIVO;HOSPEDAJE LAS FERIAS;META;SAN MARTIN;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;APARTAHOTEL;0;16;19
2024;3;35599;50568;50;ACTIVO;HOTEL BUENA VISTA DE PUERTO GAITAN UNO;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;18;20
2024;2;35718;50001;50;ACTIVO;HOTEL MARIAFER;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;20;30
2024;3;35869;50001;50;ACTIVO;A24B.COM;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;35900;50110;50;ACTIVO;HOTEL Y RESTAURANTE BUENOS AIRES;META;BARRANCA DE UPIA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;14;17
